Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/recurso-detalhe/156,2,0,7,7.618660999924032,6.669869999768707,8.567452000079356,27.0,0.006667152010963005,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/157,2,0,3.0191810001269914,5.147191999867573,3.0191810001269914,7.275202999608155,27.0,0.006667152010963005,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/158,6,0,2,3.2655458331494933,1.9742919998861908,6.196407999595976,27.0,0.020001456032889015,0.0,3,3,5,5,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/159,2,0,2.1360989999266167,2.143666499932806,2.1360989999266167,2.151233999938995,27.0,0.006667152010963005,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/16,3,0,8,5.971064333455918,1.8503740002415725,8.3289680001144,25.0,0.010000728016444508,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/160,1,0,2.061673999833147,2.061673999833147,2.061673999833147,2.061673999833147,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/161,1,0,2.2418119997382746,2.2418119997382746,2.2418119997382746,2.2418119997382746,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/162,1,0,4.676628000197525,4.676628000197525,4.676628000197525,4.676628000197525,27.0,0.0033335760054815024,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/163,4,0,2,2.348115500012682,1.9748659997276263,2.7312070001244138,27.0,0.01333430402192601,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/164,3,0,7,6.042117666462825,2.8530189997582056,8.044554999742104,27.0,0.010000728016444508,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/165,1,0,2.3182999998425657,2.3182999998425657,2.3182999998425657,2.3182999998425657,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/166,5,0,3,6.256923200089659,2.0145960002082575,17.643337000208703,27.0,0.01666788002740751,0.0,3,5,5,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/167,1,0,4.410263999943709,4.410263999943709,4.410263999943709,4.410263999943709,27.0,0.0033335760054815024,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/168,2,0,2.085720000195579,10.914528500052256,2.085720000195579,19.743336999908934,27.0,0.006667152010963005,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/169,2,0,2,4.693966499871749,1.919254999847908,7.46867799989559,27.0,0.006667152010963005,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/17,2,0,3,4.157623500077534,2.756452000085119,5.558795000069949,25.0,0.006667152010963005,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/170,4,0,3,4.4268509999483285,2.0596549998117553,8.086367000032624,27.0,0.01333430402192601,0.0,5,5,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/171,4,0,2,3.2874984999580192,1.8888149998019799,6.5530659999240015,27.0,0.01333430402192601,0.0,3,3,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/172,3,0,6,6.318377333324558,5.343659999653028,7.942882999941503,27.0,0.010000728016444508,0.0,6,6,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/173,4,0,3,7.4994260000949,2.244008000161557,17.7923930000361,27.0,0.01333430402192601,0.0,7,7,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/174,4,0,2,3.317499249988032,1.789814999938244,7.228074000067863,27.0,0.01333430402192601,0.0,2,2,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/175,1,0,1.9915399998353678,1.9915399998353678,1.9915399998353678,1.9915399998353678,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/176,3,0,2.2256349998315272,4.057171333291383,2.2256349998315272,7.621102000030078,27.0,0.010000728016444508,0.0,2,2,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/177,2,0,2,5.4433070001778106,1.6867460003595625,9.199867999996059,27.0,0.006667152010963005,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/178,4,0,7,7.780278999916845,6.460315999902377,10.107699999934994,27.0,0.01333430402192601,0.0,8,8,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/179,3,0,2,19.769092666895933,1.9930530002056912,55.269394000333705,27.0,0.010000728016444508,0.0,2,2,55,55,55,55,55,55,55,55,55
GET,/api/recurso-detalhe/18,1,0,7.796570000209613,7.796570000209613,7.796570000209613,7.796570000209613,25.0,0.0033335760054815024,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/181,2,0,2,3.8615195001057145,1.8594040002426482,5.863634999968781,27.0,0.006667152010963005,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/182,3,0,8,7.706411999909808,6.749375999788754,8.40934500001822,27.0,0.010000728016444508,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/183,5,0,2,6.834394399993471,1.8404669999654288,20.048936999955913,27.0,0.01666788002740751,0.0,2,8,8,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/184,1,0,1.87526700028684,1.87526700028684,1.87526700028684,1.87526700028684,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/185,5,0,2,6.862095199994656,1.6992549999486073,22.265600000082486,27.0,0.01666788002740751,0.0,2,7,7,22,22,22,22,22,22,22,22
GET,/api/recurso-detalhe/186,2,0,2,2.6502509999772883,1.9217449998905067,3.37875700006407,27.0,0.006667152010963005,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/188,2,0,4,8.62267100023928,3.8010120001672476,13.44433000031131,27.0,0.006667152010963005,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/recurso-detalhe/189,3,0,16,19.858989333291294,13.026551000166364,30.199498999991192,27.0,0.010000728016444508,0.0,16,16,30,30,30,30,30,30,30,30,30
GET,/api/recurso-detalhe/19,5,0,2,2.9165392000322754,1.8157629997404001,6.714314000419108,25.0,0.01666788002740751,0.0,2,2,2,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/190,4,0,2,10.042888249927273,1.7522589996588067,33.41446199965503,27.0,0.01333430402192601,0.0,3,3,33,33,33,33,33,33,33,33,33
GET,/api/recurso-detalhe/191,3,0,20,19.8848123333543,6.516942999951425,33.09415600006105,27.0,0.010000728016444508,0.0,20,20,33,33,33,33,33,33,33,33,33
GET,/api/recurso-detalhe/192,5,0,7,5.699473799995758,1.9972199997937423,7.7813220000280126,27.0,0.01666788002740751,0.0,7,7,7,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/193,2,0,2.2976029999881575,4.830232999893269,2.2976029999881575,7.362862999798381,27.0,0.006667152010963005,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/195,3,0,4,4.7007576666449795,3.4654800001590047,7.088085999839677,27.0,0.010000728016444508,0.0,4,4,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/196,1,0,1.7126879997704236,1.7126879997704236,1.7126879997704236,1.7126879997704236,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/197,3,0,8,10.01343400002952,2.3322629999711353,19.980388000021776,27.0,0.010000728016444508,0.0,8,8,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/198,4,0,2,3.7429392501735492,1.9158000000061293,8.783080000284826,27.0,0.01333430402192601,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/199,4,0,7,6.511410000143769,1.7863010002656665,8.69231700016826,27.0,0.01333430402192601,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/2,4,0,3,5.001340999911008,2.029044999744656,7.821180000064487,23.0,0.01333430402192601,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/20,4,0,6,9.84651824978755,2.276301999700081,24.137809999956517,25.0,0.01333430402192601,0.0,7,7,24,24,24,24,24,24,24,24,24
GET,/api/recurso-detalhe/200,1,0,2.8057370000169612,2.8057370000169612,2.8057370000169612,2.8057370000169612,27.0,0.0033335760054815024,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/201,2,0,9.02092799969978,12.982506999833276,9.02092799969978,16.944085999966774,27.0,0.006667152010963005,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/202,5,0,2,4.133393799929763,1.713787999960914,11.422595999647456,27.0,0.01666788002740751,0.0,2,3,3,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/203,3,0,2,2.399128333460491,1.9321360000503773,3.303971000150341,27.0,0.010000728016444508,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/204,3,0,9,12.475507666598181,1.6436209998573759,26.630451000073663,27.0,0.010000728016444508,0.0,9,9,27,27,27,27,27,27,27,27,27
GET,/api/recurso-detalhe/205,2,0,2.4578020002081757,4.657931000110693,2.4578020002081757,6.858060000013211,27.0,0.006667152010963005,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/206,5,0,7,15.581263600142847,2.0667020003202197,38.35271800016926,27.0,0.01666788002740751,0.0,7,29,29,38,38,38,38,38,38,38,38
GET,/api/recurso-detalhe/207,2,0,3.432466000049317,24.219097500235875,3.432466000049317,45.005729000422434,27.0,0.006667152010963005,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/api/recurso-detalhe/208,1,0,6.5686950001691,6.5686950001691,6.5686950001691,6.5686950001691,27.0,0.0033335760054815024,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/209,2,0,2.064928000436339,2.3092105002433527,2.064928000436339,2.5534930000503664,27.0,0.006667152010963005,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/21,1,0,6.591103000118892,6.591103000118892,6.591103000118892,6.591103000118892,25.0,0.0033335760054815024,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/211,6,0,7,6.39662766661786,1.7336880000584642,10.770397999749548,27.0,0.020001456032889015,0.0,7,7,10,10,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/212,4,0,3,5.109080500005803,2.0777640002052067,12.28252299961241,27.0,0.01333430402192601,0.0,3,3,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/213,6,0,7,7.058939499908472,1.945510000041395,17.18899199977386,27.0,0.020001456032889015,0.0,7,7,7,7,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/214,2,0,8,8.12493249986801,7.803849000083574,8.446015999652445,27.0,0.006667152010963005,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/215,5,0,7,9.391153799879248,1.521035999758169,26.271279999946273,27.0,0.01666788002740751,0.0,7,9,9,26,26,26,26,26,26,26,26
GET,/api/recurso-detalhe/216,1,0,2.1282499997141713,2.1282499997141713,2.1282499997141713,2.1282499997141713,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/217,1,0,4.685594999955356,4.685594999955356,4.685594999955356,4.685594999955356,27.0,0.0033335760054815024,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/218,2,0,2,1.935318499818095,1.8028219997177075,2.0678149999184825,27.0,0.006667152010963005,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/219,2,0,3,5.690600499974607,2.504410999790707,8.876790000158508,27.0,0.006667152010963005,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/22,2,0,2.09354299977349,5.647281999927145,2.09354299977349,9.2010210000808,25.0,0.006667152010963005,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/220,2,0,2,2.944896999906632,1.9626859998425061,3.927107999970758,27.0,0.006667152010963005,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/221,4,0,7,7.06518175002202,1.9390140000723477,10.367505999965942,27.0,0.01333430402192601,0.0,9,9,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/222,5,0,3,5.177903399999195,1.4860669998597587,10.76971299971774,27.0,0.01666788002740751,0.0,3,8,8,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/223,1,0,1.7090940000343835,1.7090940000343835,1.7090940000343835,1.7090940000343835,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/224,4,0,4,6.81479299998955,2.208492000136175,13.524918999792135,27.0,0.01333430402192601,0.0,7,7,14,14,14,14,14,14,14,14,14
GET,/api/recurso-detalhe/226,2,0,3.21903799977008,5.488375499908216,3.21903799977008,7.757713000046351,27.0,0.006667152010963005,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/227,6,0,6,9.104611833436138,2.0806540001103713,24.141474999851198,27.0,0.020001456032889015,0.0,8,8,10,10,24,24,24,24,24,24,24
GET,/api/recurso-detalhe/228,3,0,20,21.21604999986933,2.343592999750399,41.416912999920896,27.0,0.010000728016444508,0.0,20,20,41,41,41,41,41,41,41,41,41
GET,/api/recurso-detalhe/229,4,0,2.0285630002945254,2.2900585001934814,2.0285630002945254,2.5497880001239537,27.0,0.01333430402192601,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/23,1,0,2.1337390003282053,2.1337390003282053,2.1337390003282053,2.1337390003282053,25.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/230,4,0,6,9.018461000209754,1.8545730004007055,20.585142000072665,27.0,0.01333430402192601,0.0,7,7,21,21,21,21,21,21,21,21,21
GET,/api/recurso-detalhe/231,3,0,2.171911999994336,4.361847000078948,2.171911999994336,8.631605000118725,27.0,0.010000728016444508,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/232,2,0,3,3.9185519999591634,2.7431230000729556,5.093980999845371,27.0,0.006667152010963005,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/233,2,0,2.2696050000377,5.124828999896636,2.2696050000377,7.980052999755571,27.0,0.006667152010963005,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/234,2,0,9.07736700037276,19.38886350035318,9.07736700037276,29.700360000333603,27.0,0.006667152010963005,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/api/recurso-detalhe/235,1,0,2.5215159998879244,2.5215159998879244,2.5215159998879244,2.5215159998879244,27.0,0.0033335760054815024,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/236,1,0,2.207696999903419,2.207696999903419,2.207696999903419,2.207696999903419,27.0,0.0033335760054815024,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/237,5,0,3,5.230980200121849,2.075241000056849,10.875654999836115,27.0,0.01666788002740751,0.0,3,8,8,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/238,4,0,3,7.348597499913012,2.743829999872105,15.107971999896108,27.0,0.01333430402192601,0.0,8,8,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/239,3,0,3,3.873364333230711,1.532635999865306,7.402509999792528,27.0,0.010000728016444508,0.0,3,3,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/24,5,0,3,3.369820800071466,1.9477139999253268,6.458284000018466,25.0,0.01666788002740751,0.0,3,4,4,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/240,4,0,4,6.917026499991152,2.2392880000552395,13.907750999806012,27.0,0.01333430402192601,0.0,8,8,14,14,14,14,14,14,14,14,14
GET,/api/recurso-detalhe/241,2,0,2,2.0767380001416313,1.9654950001495308,2.187981000133732,27.0,0.006667152010963005,0.0,2,2,2,2,2,2,2,2,2,2,2
