Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/recurso-detalhe/142,2,0,2.2900140002093394,23.348953499862546,2.2900140002093394,44.40789299951575,27.0,0.006666985749575147,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/api/recurso-detalhe/143,1,0,18.224686000394286,18.224686000394286,18.224686000394286,18.224686000394286,27.0,0.0033334928747875735,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/144,4,0,7,7.634848250063442,2.056757999525871,15.280289000656921,27.0,0.013333971499150294,0.0,7,7,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/145,3,0,2.0298210001783445,2.213311000256605,2.0298210001783445,2.542180000091321,27.0,0.01000047862436272,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/146,2,0,7.8169600001274375,7.740214500245202,7.663469000362966,7.8169600001274375,27.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/147,4,0,2,2.288792249828475,1.9998219995613908,2.5193940000463044,27.0,0.013333971499150294,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/149,2,0,2,4.42529400015701,1.9290330001240363,6.921555000189983,27.0,0.006666985749575147,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/15,1,0,2.0823419999942416,2.0823419999942416,2.0823419999942416,2.0823419999942416,25.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/150,4,0,2,4.25311049980337,1.7455699999118224,11.300483000013628,27.0,0.013333971499150294,0.0,2,2,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/151,2,0,2,1.953034999587544,1.8444469997120905,2.0616229994629975,27.0,0.006666985749575147,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/152,4,0,2,8.132149749826567,1.863688999947044,25.929939999514318,27.0,0.013333971499150294,0.0,3,3,26,26,26,26,26,26,26,26,26
GET,/api/recurso-detalhe/153,5,0,4,4.711038799905509,2.0953570001438493,8.001541999874462,27.0,0.016667464373937867,0.0,4,7,7,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/154,4,0,2.000598000449827,7.43904825003483,2.000598000449827,16.93646700005047,27.0,0.013333971499150294,0.0,9,9,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/155,6,0,3,4.568566833465108,1.8764209999062587,8.97041500047635,27.0,0.02000095724872544,0.0,3,3,8,8,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/156,1,0,6.946212000002561,6.946212000002561,6.946212000002561,6.946212000002561,27.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/157,2,0,3,6.29697450040112,2.8021090001857374,9.791840000616503,27.0,0.006666985749575147,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/158,3,0,2,8.987651333579075,1.5365330000349786,23.000113000307465,27.0,0.01000047862436272,0.0,2,2,23,23,23,23,23,23,23,23,23
GET,/api/recurso-detalhe/159,3,0,2.0370299998830887,3.5271560000182944,2.0370299998830887,6.502877999992052,27.0,0.01000047862436272,0.0,2,2,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/16,4,0,2,2.569001750316602,1.8327540001337184,4.286362000129884,25.0,0.013333971499150294,0.0,2,2,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/160,3,0,2,3.78510666632792,1.7703639996398124,7.633052999153733,27.0,0.01000047862436272,0.0,2,2,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/161,3,0,4,5.105186333518456,2.203410000220174,9.028823000335251,27.0,0.01000047862436272,0.0,4,4,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/162,3,0,4,4.672615666701556,1.9536230001904187,7.6714859997082385,27.0,0.01000047862436272,0.0,4,4,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/163,3,0,2,2.022033000078712,1.8626060000315192,2.211650000390364,27.0,0.01000047862436272,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/164,1,0,7.891063999522885,7.891063999522885,7.891063999522885,7.891063999522885,27.0,0.0033334928747875735,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/165,4,0,7,11.678738500222607,5.450354000458901,24.77627600001142,27.0,0.013333971499150294,0.0,9,9,25,25,25,25,25,25,25,25,25
GET,/api/recurso-detalhe/166,6,0,2,4.3216589997427945,1.7585749992576893,9.066633999282203,27.0,0.02000095724872544,0.0,4,4,6,6,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/167,1,0,6.5904859993679565,6.5904859993679565,6.5904859993679565,6.5904859993679565,27.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/168,7,0,2.1392909993664944,2.737452571376967,2.1392909993664944,4.664111999773013,27.0,0.023334450123513012,0.0,2,2,4,4,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/169,1,0,2.523173999179562,2.523173999179562,2.523173999179562,2.523173999179562,27.0,0.0033334928747875735,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/17,1,0,1.818903999264876,1.818903999264876,1.818903999264876,1.818903999264876,25.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/170,1,0,1.924614999552432,1.924614999552432,1.924614999552432,1.924614999552432,27.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/171,4,0,2,4.681745000425508,1.7179149999719812,7.5228760006211814,27.0,0.013333971499150294,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/172,4,0,2.0632799996747053,5.58518099956018,2.0632799996747053,10.145129999727942,27.0,0.013333971499150294,0.0,8,8,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/173,1,0,6.965957999454986,6.965957999454986,6.965957999454986,6.965957999454986,27.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/174,3,0,2,2.0349963333501364,1.9017860004169052,2.2237980001591495,27.0,0.01000047862436272,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/175,5,0,7,6.409689400061325,3.0734370002392097,9.573113999977068,27.0,0.016667464373937867,0.0,7,8,8,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/176,1,0,1.9129919992337818,1.9129919992337818,1.9129919992337818,1.9129919992337818,27.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/177,3,0,2.8786610000679502,2.5425540003804294,1.983106000807311,2.8786610000679502,27.0,0.01000047862436272,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/178,3,0,2,4.286653333717065,1.892752000458131,8.600721000220801,27.0,0.01000047862436272,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/179,1,0,7.473624999875028,7.473624999875028,7.473624999875028,7.473624999875028,27.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/18,1,0,7.400684999993246,7.400684999993246,7.400684999993246,7.400684999993246,25.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/180,3,0,9,6.874847666646626,2.0798349996766774,9.525983999992604,27.0,0.01000047862436272,0.0,9,9,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/182,3,0,8,13.165809999918565,2.0640849998017075,29.495236999537155,27.0,0.01000047862436272,0.0,8,8,29,29,29,29,29,29,29,29,29
GET,/api/recurso-detalhe/183,4,0,4,5.956197500154303,1.9907960004275083,8.911475999411778,27.0,0.013333971499150294,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/184,3,0,7,10.0591533334106,6.319062000329723,17.339576999802375,27.0,0.01000047862436272,0.0,7,7,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/186,3,0,7.737623000139138,5.949531999855632,2.3779119992468623,7.737623000139138,27.0,0.01000047862436272,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/187,4,0,2,2.439172500089626,1.926431999891065,3.093164000347315,27.0,0.013333971499150294,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/188,2,0,2.3862600000938983,2.4057235000327637,2.3862600000938983,2.425186999971629,27.0,0.006666985749575147,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/189,1,0,2.0131389992457116,2.0131389992457116,2.0131389992457116,2.0131389992457116,27.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/19,2,0,2.0981019997634576,2.4722934999772406,2.0981019997634576,2.8464850001910236,25.0,0.006666985749575147,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/190,4,0,2.2608539993598242,10.17789399998037,2.2608539993598242,29.47191000021121,27.0,0.013333971499150294,0.0,7,7,29,29,29,29,29,29,29,29,29
GET,/api/recurso-detalhe/191,5,0,8,11.40816300012375,1.9444290001047193,26.241485999889846,27.0,0.016667464373937867,0.0,8,19,19,26,26,26,26,26,26,26,26
GET,/api/recurso-detalhe/192,1,0,17.97574300053384,17.97574300053384,17.97574300053384,17.97574300053384,27.0,0.0033334928747875735,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/193,3,0,7,20.168334666474646,1.8861819999074214,51.212717999987944,27.0,0.01000047862436272,0.0,7,7,51,51,51,51,51,51,51,51,51
GET,/api/recurso-detalhe/194,4,0,5,6.703193500015914,2.52587599970866,9.755891999702726,27.0,0.013333971499150294,0.0,9,9,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/196,4,0,3,5.145323249735156,2.010651999626134,8.612140999503026,27.0,0.013333971499150294,0.0,7,7,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/197,5,0,7,8.740525400025945,2.2205409995876835,25.040683000042918,27.0,0.016667464373937867,0.0,7,7,7,25,25,25,25,25,25,25,25
GET,/api/recurso-detalhe/198,2,0,2.3502589992858702,2.366900999277277,2.3502589992858702,2.383542999268684,27.0,0.006666985749575147,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/199,4,0,2,18.7231867500941,1.911465000375756,57.7441440000257,27.0,0.013333971499150294,0.0,13,13,58,58,58,58,58,58,58,58,58
GET,/api/recurso-detalhe/2,7,0,3,4.638060285677576,1.8916750004791538,10.253738999381312,23.0,0.023334450123513012,0.0,3,6,8,8,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/20,3,0,9,10.13790799970593,2.22488599956705,19.22676699996373,25.0,0.01000047862436272,0.0,9,9,19,19,19,19,19,19,19,19,19
GET,/api/recurso-detalhe/200,5,0,3,4.677663400070742,2.267988000312471,8.622357000604097,27.0,0.016667464373937867,0.0,3,7,7,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/201,4,0,2,2.0420909997937997,1.8926279999504914,2.3217769994516857,27.0,0.013333971499150294,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/202,5,0,2.065868000499904,3.5342062001291197,2.065868000499904,7.845766999707848,27.0,0.016667464373937867,0.0,2,3,3,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/203,3,0,12,14.45230899995901,7.448865999322152,23.498698000366858,27.0,0.01000047862436272,0.0,12,12,23,23,23,23,23,23,23,23,23
GET,/api/recurso-detalhe/204,1,0,3.684585999508272,3.684585999508272,3.684585999508272,3.684585999508272,27.0,0.0033334928747875735,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/205,2,0,6,6.176328499805095,5.725815999539918,6.6268410000702715,27.0,0.006666985749575147,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/206,1,0,3.463646000454901,3.463646000454901,3.463646000454901,3.463646000454901,27.0,0.0033334928747875735,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/207,2,0,7.362833000115643,7.589622500290716,7.362833000115643,7.816412000465789,27.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/208,1,0,4.173555999841483,4.173555999841483,4.173555999841483,4.173555999841483,27.0,0.0033334928747875735,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/209,1,0,2.143363999493886,2.143363999493886,2.143363999493886,2.143363999493886,27.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/21,3,0,7,15.207587333558573,1.7915200005518273,36.66753000015888,25.0,0.01000047862436272,0.0,7,7,37,37,37,37,37,37,37,37,37
GET,/api/recurso-detalhe/210,5,0,2,3.137216000141052,1.9027680000363034,6.474259000242455,27.0,0.016667464373937867,0.0,2,3,3,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/211,8,0,2,5.738504249961807,1.7351850001432467,23.396095999487443,27.0,0.026667942998300588,0.0,2,4,8,8,23,23,23,23,23,23,23
GET,/api/recurso-detalhe/212,3,0,2,2.0619886669616485,1.9511680002324283,2.170196000406577,27.0,0.01000047862436272,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/213,2,0,2,2.703226499761513,1.9084440000369796,3.4980089994860464,27.0,0.006666985749575147,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/214,2,0,2.3071209998306585,5.13187749993449,2.3071209998306585,7.956634000038321,27.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/215,6,0,9,8.278830666768044,2.1933420002824278,13.029044000177237,27.0,0.02000095724872544,0.0,9,9,11,11,13,13,13,13,13,13,13
GET,/api/recurso-detalhe/216,1,0,6.814169999415753,6.814169999415753,6.814169999415753,6.814169999415753,27.0,0.0033334928747875735,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/217,2,0,7,7.343719500113366,6.92401800006337,7.763421000163362,27.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/218,3,0,6,4.988574333765428,1.9525699999576318,6.967212000745349,27.0,0.01000047862436272,0.0,6,6,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/219,4,0,7,8.283243000278162,6.551723000484344,11.628211000243027,27.0,0.013333971499150294,0.0,8,8,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/22,3,0,2,4.279207333032294,1.552379999338882,9.329045999947994,25.0,0.01000047862436272,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/220,2,0,3.2328429997505737,12.354030499864166,3.2328429997505737,21.475217999977758,27.0,0.006666985749575147,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/api/recurso-detalhe/221,2,0,2,2.2098345002632414,1.7041490000337944,2.7155200004926883,27.0,0.006666985749575147,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/223,2,0,6,19.98333099982119,5.544581999856746,34.42207999978564,27.0,0.006666985749575147,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/api/recurso-detalhe/224,5,0,7,5.520233799870766,2.206119999755174,7.9802109994489,27.0,0.016667464373937867,0.0,7,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/225,1,0,31.465303999539174,31.465303999539174,31.465303999539174,31.465303999539174,27.0,0.0033334928747875735,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/api/recurso-detalhe/226,6,0,2,4.127319666622498,1.9029739996767603,9.69380300011835,27.0,0.02000095724872544,0.0,2,2,7,7,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/227,4,0,2,7.5257745002090815,1.9488770003590616,17.051198000444856,27.0,0.013333971499150294,0.0,9,9,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/228,6,0,8,6.706043833370738,2.11518200012506,10.167775999434525,27.0,0.02000095724872544,0.0,8,8,8,8,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/229,5,0,6,10.139699399951496,2.1756579999419046,20.80079699953785,27.0,0.016667464373937867,0.0,6,20,20,21,21,21,21,21,21,21,21
GET,/api/recurso-detalhe/23,2,0,7.837744000426028,7.691168500059575,7.544592999693123,7.837744000426028,25.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/230,3,0,2.3012520005067927,4.199906333572774,2.3012520005067927,7.826249000572716,27.0,0.01000047862436272,0.0,2,2,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/232,1,0,2.039754999714205,2.039754999714205,2.039754999714205,2.039754999714205,27.0,0.0033334928747875735,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/233,1,0,4.35724500039214,4.35724500039214,4.35724500039214,4.35724500039214,27.0,0.0033334928747875735,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/234,5,0,4,9.043775799909781,2.035602999967523,22.231715000089025,27.0,0.016667464373937867,0.0,4,13,13,22,22,22,22,22,22,22,22
GET,/api/recurso-detalhe/236,2,0,24.003098999855865,25.903253000251425,24.003098999855865,27.803407000646985,27.0,0.006666985749575147,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/recurso-detalhe/237,2,0,3,5.042175499511359,2.973224999550439,7.111125999472279,27.0,0.006666985749575147,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/238,3,0,8,14.405769333582915,6.2705660002393415,29.383482999946864,27.0,0.01000047862436272,0.0,8,8,29,29,29,29,29,29,29,29,29
GET,/api/recurso-detalhe/239,4,0,2.010922999943432,3.5214129998166754,2.010922999943432,5.205206000027829,27.0,0.013333971499150294,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/24,1,0,9.617726000215043,9.617726000215043,9.617726000215043,9.617726000215043,25.0,0.0033334928747875735,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/240,2,0,2.3410089997923933,5.404252499829454,2.3410089997923933,8.467495999866514,27.0,0.006666985749575147,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/242,3,0,7.698201000494009,5.76810733370318,2.103908000208321,7.698201000494009,27.0,0.01000047862436272,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/243,3,0,3,5.161910666780993,1.9731239999600803,10.866421999708109,27.0,0.01000047862436272,0.0,3,3,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/244,5,0,7,8.236789999864413,1.9160310002916958,22.531429000082426,27.0,0.016667464373937867,0.0,7,7,7,23,23,23,23,23,23,23,23
GET,/api/recurso-detalhe/245,1,0,8.381337000173517,8.381337000173517,8.381337000173517,8.381337000173517,27.0,0.0033334928747875735,0.0,8,8,8,8,8,8,8,8,8,8,8
