Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/recurso,932,0,4,5.983351811157318,1.5136359997995896,52.154324000184715,27.0,3.1071046052957083,0.0,4,7,8,8,11,19,26,31,52,52,52
GET,/api/recurso-detalhe/1,3,0,3,6.048384000071867,2.461091999975906,12.227602000166371,23.0,0.010001409673698631,0.0,3,3,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/10,4,0,4,4.541740749914425,2.017277000049944,6.50651999967522,25.0,0.013335212898264842,0.0,6,6,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/100,5,0,8,9.522387199831428,2.0251509999980044,25.35959199985882,27.0,0.016669016122831053,0.0,8,8,8,25,25,25,25,25,25,25,25
GET,/api/recurso-detalhe/1000,3,0,4,4.297825000018444,1.9570109998312546,7.345203000113543,29.0,0.010001409673698631,0.0,4,4,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/101,4,0,4,6.227056499824357,2.3840909998398274,11.929984999824228,27.0,0.013335212898264842,0.0,7,7,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/102,3,0,2,13.80691799977285,1.7282879998674616,37.746870999853854,27.0,0.010001409673698631,0.0,2,2,38,38,38,38,38,38,38,38,38
GET,/api/recurso-detalhe/103,2,0,8,18.216297499975553,7.947723000143014,28.484871999808092,27.0,0.006667606449132421,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/recurso-detalhe/104,4,0,2.2377469999810273,2.588155499893219,2.2377469999810273,3.5824669998874015,27.0,0.013335212898264842,0.0,2,2,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/105,2,0,3.0277770001703175,3.782671000180926,3.0277770001703175,4.537565000191535,27.0,0.006667606449132421,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/106,6,0,2,3.3134634999593495,1.7570370000612456,9.467946999848209,27.0,0.020002819347397262,0.0,2,2,3,3,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/107,1,0,3.0871849999130063,3.0871849999130063,3.0871849999130063,3.0871849999130063,27.0,0.0033338032245662104,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/108,3,0,2,3.4052359998592387,1.5926679998301552,6.531792999794561,27.0,0.010001409673698631,0.0,2,2,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/109,4,0,3,5.026143750001211,1.7801889998736442,8.652937999613641,27.0,0.013335212898264842,0.0,6,6,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/11,2,0,2,2.678892499943686,1.8062059998555924,3.5515790000317793,25.0,0.006667606449132421,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/111,3,0,3,3.464137666772634,1.8453160000717617,5.100790000142297,27.0,0.010001409673698631,0.0,3,3,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/112,3,0,10,18.074549666835082,1.9470840002213663,42.36413700027697,27.0,0.010001409673698631,0.0,10,10,42,42,42,42,42,42,42,42,42
GET,/api/recurso-detalhe/113,2,0,1.8870460003199696,1.8597805001263623,1.832514999932755,1.8870460003199696,27.0,0.006667606449132421,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/115,1,0,7.100110000010318,7.100110000010318,7.100110000010318,7.100110000010318,27.0,0.0033338032245662104,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/117,2,0,2.362697000080516,3.9119919999848207,2.362697000080516,5.461286999889126,27.0,0.006667606449132421,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/118,3,0,8,7.236859333564401,2.150366000023496,11.976160000358504,27.0,0.010001409673698631,0.0,8,8,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/119,2,0,2,9.387712499801637,1.8472859997018531,16.92813899990142,27.0,0.006667606449132421,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/12,3,0,2,2.0642679999885636,1.5867540000726876,2.704816999994364,25.0,0.010001409673698631,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/120,1,0,2.167011999972601,2.167011999972601,2.167011999972601,2.167011999972601,27.0,0.0033338032245662104,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/121,2,0,2,9.955310000123063,1.792544000181806,18.11807600006432,27.0,0.006667606449132421,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/122,6,0,4,5.0152901667388505,1.850356999966607,8.126917000026879,27.0,0.020002819347397262,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/123,3,0,2,2.0054153334664684,1.9089850002274034,2.117772000019613,27.0,0.010001409673698631,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/124,2,0,2,4.231927500086385,1.7923770001289085,6.671478000043862,27.0,0.006667606449132421,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/125,6,0,7,7.519268166788606,2.3103350004021195,13.13650800011601,27.0,0.020002819347397262,0.0,8,8,9,9,13,13,13,13,13,13,13
GET,/api/recurso-detalhe/126,1,0,1.7700409998724353,1.7700409998724353,1.7700409998724353,1.7700409998724353,27.0,0.0033338032245662104,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/127,7,0,10,14.245587571427418,1.9293459999971674,42.73801499994079,27.0,0.023336622571963474,0.0,10,14,21,21,43,43,43,43,43,43,43
GET,/api/recurso-detalhe/128,1,0,4.628830999990896,4.628830999990896,4.628830999990896,4.628830999990896,27.0,0.0033338032245662104,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/13,5,0,7,7.418752399917139,1.8621780000103172,16.03756099984821,25.0,0.016669016122831053,0.0,7,11,11,16,16,16,16,16,16,16,16
GET,/api/recurso-detalhe/130,2,0,2.2734150002179376,2.306862000068577,2.2734150002179376,2.340308999919216,27.0,0.006667606449132421,0.0,2,2,2,2,2,2,2,2,2,2,2
