Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/recurso,943,0,4,6.809843400840504,1.496841000061977,58.38690600012342,27.0,3.143432228606251,0.0,4,7,8,9,15,23,31,37,58,58,58
GET,/api/recurso-detalhe/1,4,0,7,6.696222250070605,3.805607000231248,8.291924000332074,23.0,0.013333752825477205,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/10,2,0,2,6.232413000134329,1.9790440001088427,10.485782000159816,25.0,0.006666876412738602,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/100,3,0,5,24.0039196669386,3.0450180001935223,63.73566500042216,27.0,0.010000314619107904,0.0,5,5,64,64,64,64,64,64,64,64,64
GET,/api/recurso-detalhe/1000,3,0,2,2.6327003335306167,1.6961390001597465,3.9572190003127616,29.0,0.010000314619107904,0.0,2,2,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/101,7,0,7,8.975737142788732,1.882177999959822,18.77163900007872,27.0,0.02333406744458511,0.0,7,12,18,18,19,19,19,19,19,19,19
GET,/api/recurso-detalhe/102,4,0,3,6.796009250024326,2.1651839997502975,14.121162999799708,27.0,0.013333752825477205,0.0,7,7,14,14,14,14,14,14,14,14,14
GET,/api/recurso-detalhe/103,5,0,3,4.283806999956141,1.80048300035196,10.944095000013476,27.0,0.016667191031846506,0.0,3,4,4,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/105,4,0,2,4.339695749990824,1.713350000045466,10.136865999811562,27.0,0.013333752825477205,0.0,3,3,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/106,3,0,3,3.7348560000888633,2.0380209998620558,6.60946200014223,27.0,0.010000314619107904,0.0,3,3,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/107,1,0,7.208925999748317,7.208925999748317,7.208925999748317,7.208925999748317,27.0,0.003333438206369301,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/108,2,0,2,2.77186850007638,1.9960549998359056,3.547682000316854,27.0,0.006666876412738602,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/109,5,0,3,7.227243599936628,2.029163999850425,26.0648499997842,27.0,0.016667191031846506,0.0,3,3,3,26,26,26,26,26,26,26,26
GET,/api/recurso-detalhe/11,5,0,2,2.2867622000376286,1.7957169998226163,2.945601000192255,25.0,0.016667191031846506,0.0,2,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/110,4,0,7,8.908713249979883,3.008741000030568,17.65527999987171,27.0,0.013333752825477205,0.0,8,8,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/111,1,0,6.747532000190404,6.747532000190404,6.747532000190404,6.747532000190404,27.0,0.003333438206369301,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/112,2,0,2.3415290002049005,3.1158830001913884,2.3415290002049005,3.8902370001778763,27.0,0.006666876412738602,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/114,7,0,2,3.6775624286877115,1.9698830001289025,9.381974000007176,27.0,0.02333406744458511,0.0,2,3,5,5,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/115,2,0,2.0274329999665497,4.353239500005657,2.0274329999665497,6.679046000044764,27.0,0.006666876412738602,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/116,6,0,4,4.541094333186872,1.644993999889266,8.555154999612569,27.0,0.020000629238215807,0.0,5,5,6,6,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/117,2,0,5.087258000003203,5.94053999998323,5.087258000003203,6.7938219999632565,27.0,0.006666876412738602,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/118,1,0,1.9610749995990773,1.9610749995990773,1.9610749995990773,1.9610749995990773,27.0,0.003333438206369301,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/119,5,0,8,7.692135800061806,3.980970000156958,12.421308000284625,27.0,0.016667191031846506,0.0,8,8,8,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/12,6,0,3,4.473954666764257,2.018174000113504,7.5871620001635165,25.0,0.020000629238215807,0.0,5,5,7,7,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/120,2,0,7.257810999817593,8.712158499974976,7.257810999817593,10.166506000132358,27.0,0.006666876412738602,0.0,10,10,10,10,10,10,10,10,10,10,10
