Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/recurso-detalhe/243,3,0,7,5.430307666680771,1.8536029999722814,7.593567999947481,27.0,0.011683238549151865,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/244,1,0,1.8230199998470198,1.8230199998470198,1.8230199998470198,1.8230199998470198,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/245,1,0,5.373683000016172,5.373683000016172,5.373683000016172,5.373683000016172,27.0,0.003894412849717288,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/246,4,0,2,7.436559000041143,1.738078000016685,19.530850000137434,27.0,0.015577651398869153,0.0,7,7,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/247,3,0,2,1.842978333343126,1.737248999916119,2.0035370000641706,27.0,0.011683238549151865,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/249,2,0,2,1.9858894999060794,1.8817200000285084,2.0900589997836505,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/25,5,0,3,5.790340200019273,1.8004270000346878,16.38365100006922,25.0,0.01947206424858644,0.0,3,6,6,16,16,16,16,16,16,16,16
GET,/api/recurso-detalhe/250,1,0,2.2117849998721795,2.2117849998721795,2.2117849998721795,2.2117849998721795,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/251,6,0,2,9.61171316665362,1.7432679999274114,27.702950000048077,27.0,0.02336647709830373,0.0,10,10,15,15,28,28,28,28,28,28,28
GET,/api/recurso-detalhe/252,2,0,2.3180260000117414,4.441577499960658,2.3180260000117414,6.565128999909575,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/253,2,0,2.022145999944769,4.293901499977437,2.022145999944769,6.5656570000101055,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/254,3,0,2,2.8206659999341355,1.9142310000006546,4.531126999836488,27.0,0.011683238549151865,0.0,2,2,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/255,1,0,1.9835359998978674,1.9835359998978674,1.9835359998978674,1.9835359998978674,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/256,4,0,2,3.1805594999809728,1.91214200003742,5.7132270001147845,27.0,0.015577651398869153,0.0,3,3,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/257,2,0,2.14074299992717,6.063917500000571,2.14074299992717,9.987092000073972,27.0,0.007788825699434576,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/258,1,0,1.402000000098269,1.402000000098269,1.402000000098269,1.402000000098269,27.0,0.003894412849717288,0.0,1,1,1,1,1,1,1,1,1,1,1
GET,/api/recurso-detalhe/259,2,0,1.4069680000829976,2.5995260000399867,1.4069680000829976,3.7920839999969758,27.0,0.007788825699434576,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/26,3,0,2,3.381445333237328,1.8422669998017227,6.155621999823779,25.0,0.011683238549151865,0.0,2,2,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/260,2,0,2,5.030510500091623,1.8644240001322032,8.196597000051042,27.0,0.007788825699434576,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/261,5,0,4,5.386679599996569,3.1531479999102885,8.991842000114048,27.0,0.01947206424858644,0.0,4,7,7,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/262,4,0,7,6.568282750038179,4.424250000056418,7.7616230000785436,27.0,0.015577651398869153,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/263,2,0,2,4.6372890000156985,1.868112000011024,7.406466000020373,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/264,1,0,2.4340279999250924,2.4340279999250924,2.4340279999250924,2.4340279999250924,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/265,5,0,2,3.4115379999548168,1.9158749998950952,8.477971999809597,27.0,0.01947206424858644,0.0,2,2,2,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/267,3,0,7,6.480985333306914,1.697061999948346,10.461803999987751,27.0,0.011683238549151865,0.0,7,7,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/268,5,0,2,2.0809682000162866,1.4795050001339405,2.5586730000668467,27.0,0.01947206424858644,0.0,2,2,2,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/269,2,0,16,17.55936349991316,15.746635999903447,19.372090999922875,27.0,0.007788825699434576,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/api/recurso-detalhe/27,2,0,2,4.258498000012878,1.7156480000721785,6.8013479999535775,25.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/270,3,0,8,8.84648333324852,7.468814999811002,11.524007999923924,27.0,0.011683238549151865,0.0,8,8,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/271,5,0,3,13.640717200132713,1.6329970001152105,51.403480000089985,27.0,0.01947206424858644,0.0,3,10,10,51,51,51,51,51,51,51,51
GET,/api/recurso-detalhe/273,2,0,1.731969000047684,1.721916499946019,1.7118639998443541,1.731969000047684,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/274,2,0,2,8.469085499996254,1.9729610000922548,14.965209999900253,27.0,0.007788825699434576,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/275,2,0,3,4.570532499883484,2.527972999814665,6.613091999952303,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/276,2,0,2,4.106544999899597,1.5423539998664637,6.670735999932731,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/277,2,0,7,15.46768500008966,6.868327000120189,24.06704300005913,27.0,0.007788825699434576,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/api/recurso-detalhe/278,1,0,1.979414000061297,1.979414000061297,1.979414000061297,1.979414000061297,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/279,2,0,20,21.11077350002688,19.77211799999168,22.449429000062082,27.0,0.007788825699434576,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/api/recurso-detalhe/28,2,0,2.043239999920843,4.312712999990254,2.043239999920843,6.582186000059664,25.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/280,3,0,6,5.3527596666450945,2.0096109999485634,7.619563999924139,27.0,0.011683238549151865,0.0,6,6,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/281,1,0,6.3811689999511145,6.3811689999511145,6.3811689999511145,6.3811689999511145,27.0,0.003894412849717288,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/282,6,0,5,12.646516999969512,1.4662389999102743,30.381105999822466,27.0,0.02336647709830373,0.0,8,8,30,30,30,30,30,30,30,30,30
GET,/api/recurso-detalhe/283,2,0,1.868273000127374,1.8377554999915446,1.8072379998557153,1.868273000127374,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/284,3,0,7,7.300037999963631,3.834740000002057,11.344131999976526,27.0,0.011683238549151865,0.0,7,7,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/285,1,0,6.9200650000311725,6.9200650000311725,6.9200650000311725,6.9200650000311725,27.0,0.003894412849717288,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/287,3,0,3,6.75825733333113,2.3460059999251826,14.54068299995015,27.0,0.011683238549151865,0.0,3,3,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/288,2,0,2,2.148326000110501,1.9350800000665913,2.3615720001544105,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/289,1,0,27.963729000020976,27.963729000020976,27.963729000020976,27.963729000020976,27.0,0.003894412849717288,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/recurso-detalhe/29,3,0,2,7.743263999979415,1.6297930001201166,19.567949000020235,25.0,0.011683238549151865,0.0,2,2,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/290,2,0,2.1239650000097754,6.050548499956676,2.1239650000097754,9.977131999903577,27.0,0.007788825699434576,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/292,2,0,2.0724999999401916,2.5478259999545116,2.0724999999401916,3.0231519999688317,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/294,2,0,7,7.035762000100476,6.651989000147296,7.419535000053656,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/295,3,0,6.995346999929097,6.831741666625628,6.6092300000946125,6.995346999929097,27.0,0.011683238549151865,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/296,2,0,2,2.1092754999472163,1.7254849999517319,2.4930659999427007,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/297,2,0,2,2.0890905000214843,1.9142210001064086,2.26395999993656,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/298,1,0,9.281459000021641,9.281459000021641,9.281459000021641,9.281459000021641,27.0,0.003894412849717288,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/299,2,0,2.1232750000308442,4.570961000013085,2.1232750000308442,7.018646999995326,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/3,2,0,2,5.491284499953508,1.6387870000471594,9.343781999859857,23.0,0.007788825699434576,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/30,1,0,2.595861999907356,2.595861999907356,2.595861999907356,2.595861999907356,25.0,0.003894412849717288,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/300,2,0,2,2.406239500032825,1.901732000078482,2.9107469999871682,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/301,1,0,4.294876000130898,4.294876000130898,4.294876000130898,4.294876000130898,27.0,0.003894412849717288,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/302,1,0,5.196372999989762,5.196372999989762,5.196372999989762,5.196372999989762,27.0,0.003894412849717288,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/303,2,0,2.282039000192526,2.7452625000705666,2.282039000192526,3.208485999948607,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/304,2,0,2,1.973515500026224,1.5782590000981145,2.3687719999543333,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/305,5,0,7,5.785566000031395,3.0712870002389536,7.994532000111576,27.0,0.01947206424858644,0.0,7,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/306,1,0,2.0626529999390186,2.0626529999390186,2.0626529999390186,2.0626529999390186,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/307,5,0,6,4.923062000034406,1.634937000062564,7.927539999855071,27.0,0.01947206424858644,0.0,6,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/308,3,0,2,3.358148666772346,1.5962800000579591,6.485930000053486,27.0,0.011683238549151865,0.0,2,2,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/309,3,0,7,8.02417666659494,1.9929229999888776,15.467847999843798,27.0,0.011683238549151865,0.0,7,7,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/31,2,0,2,5.009094499996536,1.8936440001198207,8.124544999873251,25.0,0.007788825699434576,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/310,5,0,3,4.295038200007184,1.7125040001246816,11.710169000025417,27.0,0.01947206424858644,0.0,3,3,3,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/311,1,0,2.537795000080223,2.537795000080223,2.537795000080223,2.537795000080223,27.0,0.003894412849717288,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/312,2,0,6.474580000030983,6.674406000001909,6.474580000030983,6.874231999972835,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/313,3,0,8,7.105640000039178,2.8454060000058234,10.435414000085075,27.0,0.011683238549151865,0.0,8,8,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/315,3,0,7,5.431828666739118,1.8230870000479626,7.811089000142601,27.0,0.011683238549151865,0.0,7,7,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/316,2,0,2,8.345983500021248,1.7203610000251501,14.971606000017346,27.0,0.007788825699434576,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/recurso-detalhe/317,4,0,2.1761109999260952,12.540586000000076,2.1761109999260952,42.27259899994351,27.0,0.015577651398869153,0.0,3,3,42,42,42,42,42,42,42,42,42
GET,/api/recurso-detalhe/318,3,0,7.747964999907708,7.46690566666075,7.0234270001492405,7.747964999907708,27.0,0.011683238549151865,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/319,5,0,2,3.4644709999611223,1.97641599970666,7.219657000177904,27.0,0.01947206424858644,0.0,2,4,4,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/32,1,0,12.77820000018437,12.77820000018437,12.77820000018437,12.77820000018437,25.0,0.003894412849717288,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/recurso-detalhe/320,2,0,2,4.418890000010833,1.9181079999270878,6.919672000094579,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/321,3,0,2,3.0497943333405906,1.8487600000298698,5.050455999935366,27.0,0.011683238549151865,0.0,2,2,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/322,3,0,3,4.236713333360361,1.8541879999247612,7.5297690000297735,27.0,0.011683238549151865,0.0,3,3,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/323,3,0,3,4.17890333331646,1.9562800000585412,8.03491299984671,27.0,0.011683238549151865,0.0,3,3,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/324,2,0,2.025666999998066,2.9909854999914387,2.025666999998066,3.9563039999848115,27.0,0.007788825699434576,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/325,1,0,2.019625000002634,2.019625000002634,2.019625000002634,2.019625000002634,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/326,2,0,2.34639900008915,14.313715500065882,2.34639900008915,26.281032000042615,27.0,0.007788825699434576,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/api/recurso-detalhe/327,3,0,2,2.122020666623333,1.430870999911349,2.7812410000933596,27.0,0.011683238549151865,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/328,1,0,2.3053499999150517,2.3053499999150517,2.3053499999150517,2.3053499999150517,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/329,4,0,2,4.342969249933049,1.8202789999577362,7.38544599994384,27.0,0.015577651398869153,0.0,6,6,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/33,7,0,2,4.464049142825388,1.395948999970642,13.045579000163343,25.0,0.027260889948021016,0.0,2,3,9,9,13,13,13,13,13,13,13
GET,/api/recurso-detalhe/330,2,0,2.162878000035562,2.452829500043663,2.162878000035562,2.742781000051764,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/331,4,0,2,8.164658749933551,1.726329999655718,20.10114900008375,27.0,0.015577651398869153,0.0,8,8,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/332,2,0,2,2.1142230000350537,1.693711999905645,2.5347340001644625,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/333,3,0,3,3.9116963334132984,2.0025579999582988,7.20078100016508,27.0,0.011683238549151865,0.0,3,3,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/334,2,0,3,5.15618549991359,2.618843999925957,7.6935269999012235,27.0,0.007788825699434576,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/335,3,0,4,3.5302066665584184,2.0467639999424136,4.612195999925461,27.0,0.011683238549151865,0.0,4,4,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/336,2,0,2,2.9410320001943546,1.6969090002021403,4.185155000186569,27.0,0.007788825699434576,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/337,1,0,1.8346300000757765,1.8346300000757765,1.8346300000757765,1.8346300000757765,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/338,5,0,2,7.388602999981231,1.8962219999139052,21.589071999869702,27.0,0.01947206424858644,0.0,2,9,9,22,22,22,22,22,22,22,22
GET,/api/recurso-detalhe/339,4,0,8,11.633355750063856,1.9044770001528377,21.0759550000148,27.0,0.015577651398869153,0.0,15,15,21,21,21,21,21,21,21,21,21
GET,/api/recurso-detalhe/340,1,0,12.38277300012669,12.38277300012669,12.38277300012669,12.38277300012669,27.0,0.003894412849717288,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/341,3,0,2.1407599999747617,2.3526629999347883,2.1407599999747617,2.6167510000050243,27.0,0.011683238549151865,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/342,3,0,2,4.173603999940194,1.4521209998292761,9.300230999997439,27.0,0.011683238549151865,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/343,1,0,7.585388000052262,7.585388000052262,7.585388000052262,7.585388000052262,27.0,0.003894412849717288,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/344,1,0,2.046000000063941,2.046000000063941,2.046000000063941,2.046000000063941,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/345,3,0,2,3.4188999999666216,1.9222109999645909,5.9656729999915115,27.0,0.011683238549151865,0.0,2,2,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/346,2,0,2,2.146889499954341,1.7512289998649067,2.542550000043775,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/347,4,0,7,11.96551425010739,1.7654770001627185,29.886161000149514,27.0,0.015577651398869153,0.0,9,9,30,30,30,30,30,30,30,30,30
GET,/api/recurso-detalhe/348,2,0,2,4.240695500129732,1.7956249998860585,6.685766000373405,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/349,2,0,2.033296000035989,2.75545049998982,2.033296000035989,3.477604999943651,27.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/35,2,0,1.8241249999846332,1.8131754999330951,1.802225999881557,1.8241249999846332,25.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/350,5,0,3,3.9479616000789974,1.8817410000337986,7.430729000134306,27.0,0.01947206424858644,0.0,3,4,4,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/351,4,0,3,4.546189749930818,2.1272579999731533,7.032879000007597,27.0,0.015577651398869153,0.0,6,6,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/352,2,0,2,4.040230999976302,1.76140899998245,6.319052999970154,27.0,0.007788825699434576,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/recurso-detalhe/353,4,0,2,8.23389074997749,1.8419259999973292,22.548392999851785,27.0,0.015577651398869153,0.0,7,7,23,23,23,23,23,23,23,23,23
GET,/api/recurso-detalhe/354,4,0,2,10.471998750119837,1.9290320001346117,27.763876000335586,27.0,0.015577651398869153,0.0,10,10,28,28,28,28,28,28,28,28,28
GET,/api/recurso-detalhe/355,4,0,2,7.97460549989637,1.7596989996491175,18.28013599993028,27.0,0.015577651398869153,0.0,10,10,18,18,18,18,18,18,18,18,18
GET,/api/recurso-detalhe/356,5,0,2,2.374289999897883,1.8699600000218197,3.789750999885655,27.0,0.01947206424858644,0.0,2,2,2,4,4,4,4,4,4,4,4
GET,/api/recurso-detalhe/357,2,0,2,2.056055500020193,1.8517840001095465,2.2603269999308395,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/358,3,0,3,5.182585666564894,1.9054309998409735,10.742795999931332,27.0,0.011683238549151865,0.0,3,3,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/359,3,0,2,3.517814000057721,1.874683000096411,6.754709000006187,27.0,0.011683238549151865,0.0,2,2,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/360,2,0,2,4.289634500082684,1.804684000035195,6.774585000130173,27.0,0.007788825699434576,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/362,5,0,3,5.068164400017849,1.8439479999869945,8.918491999793332,27.0,0.01947206424858644,0.0,3,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/363,1,0,8.117207999930542,8.117207999930542,8.117207999930542,8.117207999930542,27.0,0.003894412849717288,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/364,1,0,7.92262199979632,7.92262199979632,7.92262199979632,7.92262199979632,27.0,0.003894412849717288,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/365,1,0,2.1853589998954703,2.1853589998954703,2.1853589998954703,2.1853589998954703,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/366,4,0,10,19.963545250050174,1.76467200026309,44.42983900003128,27.0,0.015577651398869153,0.0,24,24,44,44,44,44,44,44,44,44,44
GET,/api/recurso-detalhe/367,2,0,7.375297999942632,8.07337649996498,7.375297999942632,8.771454999987327,27.0,0.007788825699434576,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/368,5,0,2,1.9410246000006737,1.6011149998576002,2.348520000168719,27.0,0.01947206424858644,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/369,1,0,2.8107329999329522,2.8107329999329522,2.8107329999329522,2.8107329999329522,27.0,0.003894412849717288,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/37,1,0,19.87847700002021,19.87847700002021,19.87847700002021,19.87847700002021,25.0,0.003894412849717288,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/api/recurso-detalhe/370,5,0,2,3.26278719999209,1.8717360001119232,7.687721000138481,27.0,0.01947206424858644,0.0,2,3,3,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/371,5,0,2,2.900461599983828,1.7544979998547205,6.539057999816578,27.0,0.01947206424858644,0.0,2,2,2,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/373,3,0,2,4.186917000121563,1.7297189999680995,8.934951000355795,27.0,0.011683238549151865,0.0,2,2,9,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/374,2,0,2,2.0702179999716463,1.8918289999874105,2.248606999955882,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/375,1,0,1.8530540000938345,1.8530540000938345,1.8530540000938345,1.8530540000938345,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/376,4,0,2,4.623901499996919,1.5313740000237885,11.300494000124672,27.0,0.015577651398869153,0.0,4,4,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/377,1,0,2.0545429999856424,2.0545429999856424,2.0545429999856424,2.0545429999856424,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/378,4,0,9,7.763747249953212,2.0390740000948426,10.750414999847635,27.0,0.015577651398869153,0.0,10,10,11,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/379,3,0,4,4.24548999997872,2.320715999985623,6.683706000103484,27.0,0.011683238549151865,0.0,4,4,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/38,2,0,2,2.3437804999275613,1.8639659999735159,2.823594999881607,25.0,0.007788825699434576,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/380,3,0,3,7.3328823333819555,1.8332579998059373,17.440247000195086,27.0,0.011683238549151865,0.0,3,3,17,17,17,17,17,17,17,17,17
GET,/api/recurso-detalhe/382,2,0,4,7.723448999968241,3.8762459998906706,11.570652000045811,27.0,0.007788825699434576,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/recurso-detalhe/383,5,0,5,4.228627000020424,1.7372360000535991,6.699129000026005,27.0,0.01947206424858644,0.0,5,6,6,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/384,1,0,9.539635000010094,9.539635000010094,9.539635000010094,9.539635000010094,27.0,0.003894412849717288,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/385,3,0,2,2.184592333302741,1.6060949999427976,2.6847419999285194,27.0,0.011683238549151865,0.0,2,2,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/387,1,0,13.88932300005763,13.88932300005763,13.88932300005763,13.88932300005763,27.0,0.003894412849717288,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/recurso-detalhe/388,4,0,3,4.630863249929007,2.005450000069686,7.095202999835237,27.0,0.015577651398869153,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/389,2,0,2,2.036025999927915,1.7118589998972311,2.360192999958599,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/39,2,0,2,3.2065384999668822,1.8647340000370605,4.548342999896704,25.0,0.007788825699434576,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/recurso-detalhe/390,1,0,2.132768999899781,2.132768999899781,2.132768999899781,2.132768999899781,27.0,0.003894412849717288,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/391,3,0,9,8.785467333382257,1.8382010000550508,15.904612999975143,27.0,0.011683238549151865,0.0,9,9,16,16,16,16,16,16,16,16,16
GET,/api/recurso-detalhe/392,2,0,2,2.0193399999470785,1.8625499999416206,2.1761299999525363,27.0,0.007788825699434576,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/api/recurso-detalhe/393,1,0,3.0121990000679943,3.0121990000679943,3.0121990000679943,3.0121990000679943,27.0,0.003894412849717288,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/394,3,0,7,7.261201666627433,1.6167750000022352,13.230778999968607,27.0,0.011683238549151865,0.0,7,7,13,13,13,13,13,13,13,13,13
