Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/recurso,985,0,3,4.795080479217467,1.33540899878426,40.58639499999117,27.0,3.283377922663643,0.0,3,7,7,8,9,10,13,14,41,41,41
GET,/api/recurso-detalhe/1,2,0,6.606068998735282,6.576552499609534,6.547036000483786,6.606068998735282,23.0,0.006666757203377955,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/10,1,0,6.54945699898235,6.54945699898235,6.54945699898235,6.54945699898235,25.0,0.0033333786016889774,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/100,6,0,4,4.934816666415524,1.8270790005772142,10.402834999695187,27.0,0.020000271610133867,0.0,4,4,8,8,10,10,10,10,10,10,10
GET,/api/recurso-detalhe/1000,5,0,5,5.2647109998360975,1.4731699993717484,10.67294899985427,29.0,0.01666689300844489,0.0,5,7,7,11,11,11,11,11,11,11,11
GET,/api/recurso-detalhe/101,3,0,5,4.544578666051772,2.137694000339252,6.590351998966071,27.0,0.010000135805066934,0.0,5,5,7,7,7,7,7,7,7,7,7
GET,/api/recurso-detalhe/102,5,0,6,5.79183079971699,2.777097999569378,9.352639999633539,27.0,0.01666689300844489,0.0,6,8,8,9,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/104,6,0,4,5.132062333662664,1.6907360004552174,9.032510000906768,27.0,0.020000271610133867,0.0,7,7,7,7,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/105,6,0,3,4.52788033332278,2.070653999908245,8.619927999461652,27.0,0.020000271610133867,0.0,3,3,8,8,9,9,9,9,9,9,9
GET,/api/recurso-detalhe/106,2,0,1.4971559994592099,2.328519000002416,1.4971559994592099,3.159882000545622,27.0,0.006666757203377955,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/recurso-detalhe/107,3,0,3,4.317513333565633,2.512642000510823,7.69327499983774,27.0,0.010000135805066934,0.0,3,3,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/108,3,0,8,7.448158333621298,6.623334000323666,8.172978999937186,27.0,0.010000135805066934,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/109,4,0,2,3.353414249886555,1.6665370003465796,7.766846998492838,27.0,0.01333351440675591,0.0,2,2,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/11,2,0,2.417897998384433,5.074124499515165,2.417897998384433,7.730351000645896,25.0,0.006666757203377955,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/recurso-detalhe/110,4,0,2,4.506391249833541,1.5536270002485253,7.1341490001941565,27.0,0.01333351440675591,0.0,7,7,7,7,7,7,7,7,7,7,7
